Country,Population_thousands,All_Causes,Diarrhoeal_diseases,Intestinal_nematode_infections,Ascariasis,Trichuriasis,Hookworm_disease,Food-bourne_trematodes,Otitis_media,Maternal_conditions,Preterm_birth_complications,Nutritional_deficiencies,Protein-energy_malnutrition,Iodine_deficiency,Vitamin_A_deficiency,Iron-deficiency_anaemia,Mouth_and_oropharynx_cancers,Lip_and_oral_cavity,Nasopharynx,Other_pharynx,Oesophagus_cancer,Stomach_cancer,Colon_and_rectum_cancers,Liver_cancer,Liver_cancer_secondary_to_hepatitis_B,Liver_cancer_secondary_to_hepatitis_C,Liver_cancer_secondary_to_alcohol_use,Pancreas_cancer,"Trachea,_bronchus,_lung_cancers",Non-melanoma_skin_cancer,Breast_cancer,Cervix_uteri_cancer,Corpus_uteri_cancer,Ovary_cancer,Prostate_cancer,Testicular_cancer,Kidney_cancer,Bladder_cancer,Brain_and_nervous_system_cancers,Gallbladder_and_biliary_tract_cancer,Larynx_cancer,Thyroid_cancer,Mesothelioma,Hodgkin_lymphoma,Non-Hodgkin_lymphoma,Multiple_myeloma,Leukaemia,Diabetes_mellitus,Thalassaemias,Sickle_cell_disorders_and_trait,Depressive_disorders,Major_depressive_disorder,Dysthymia,Bipolar_disorder,Schizophrenia,Alcohol_use_disorders,Opioid_use_disorders,Cocaine_use_disorders,Amphetamine_use_disorders,Cannabis_use_disorders,Anxiety_disorders,Eating_disorders,Autism_and_Asperger_syndrome,Attention_deficit/hyperactivity_syndrome,Conduct_disorder,Idiopathic_intellectual_disability,Alzheimer_disease_and_other_dementias,Parkinson_disease,Epilepsy,Multiple_sclerosis,Migraine,Non-migraine_headache,Glaucoma,Cataracts,Macular_degeneration,Rheumatic_heart_disease,Hypertensive_heart_disease,Ischaemic_heart_disease,Ischaemic_stroke,Haemorrhagic_stroke,"Cardiomyopathy,_myocarditis,_endocarditis",Chronic_obstructive_pulmonary_disease,Asthma,Peptic_ulcer_disease,Cirrhosis_due_to_hepatitis_B,Cirrhosis_due_to_hepatitis_C,Cirrhosis_due_to_alcohol_use,Appendicitis,Gastritis_and_duodenitis,Paralytic_ileus_and_intestinal_obstruction,Inflammatory_bowel_disease,Gallbladder_and_biliary_diseases,Pancreatitis,Acute_glomerulonephritis,Chronic_kidney_disease_due_to_diabetes,Benign_prostatic_hyperplasia,Urolithiasis,Infertility,Gynecological_diseases,Skin_diseases,Rheumatoid_arthritis,Osteoarthritis,Gout,Neural_tube_defects,Cleft_lip_and_cleft_palate,Down_syndrome,Congenital_heart_anomalies,Dental_caries,Periodontal_disease,Edentulism,Sudden_infant_death_syndrome,Poisonings
Namibia,2480,1129.139861,41.7380209,1.726874911,0.023000198,0.013250418,1.690624297,-1,1.32837335,14.91141271,50.82731049,30.51072184,18.79827625,2.5363199,0.083048866,8.53142288,1.962443367,1.142265239,0.231377954,0.588800162,0.588723166,0.785448581,1.703762072,1.300990822,0.601747123,0.152953935,0.45866772,0.411924249,1.458358141,0.057636851,3.304028786,2.148989363,0.214784793,0.659204834,1.913023765,0.107125719,0.811438624,0.448285453,0.708489827,0.167881113,0.380390788,0.290834126,0.137801769,0.261516076,1.629574672,0.472785553,1.280732261,27.62132258,0.181448964,0.614400422,12.97704711,10.36592546,2.611121708,2.89009191,2.522120205,5.86981097,6.155455077,0.09437507,0.055366996,0.157688637,8.054214624,0.735218168,3.019711284,0.389608188,2.882042999,3.452216954,4.991937716,0.369832635,12.47023888,0.115925318,7.611540087,1.951545251,0.367427338,1.31794214,0.513347294,3.380687826,8.150247247,31.55116008,9.605750132,16.19224995,5.453105052,13.44581986,12.96034062,1.554721117,1.756441014,0.794397212,1.953722599,0.76996421,1.417051221,3.455150613,1.938897017,0.848836612,0.380025499,0.043528601,2.733041586,0.694455908,0.061702187,0.122229836,3.278650802,9.587102437,1.473134118,2.83452854,0.182356228,2.17358139,0.213880122,1.812631291,7.666517067,0.4779901,0.285330538,4.191199042,1.739541719,2.831339533
Nepal,28983,9278.785879,346.6234753,48.12927894,5.332756536,7.082967949,35.71355478,-1,26.17190314,76.03500886,434.4579954,211.6400958,35.64643189,3.38074362,1.198251171,157.506456,43.96168586,23.31674446,6.641060381,14.00388155,16.68937688,38.42153853,20.84529454,7.12786595,3.861048679,1.06186286,1.350342197,7.391899216,83.04556744,0.992680879,41.52956989,57.84108839,1.376983762,23.7588224,2.48275218,1.929828196,8.714282947,7.681983785,14.39617853,32.64132587,10.16155602,4.685734061,0.462190276,6.336950432,22.59090018,3.576751386,48.54598776,225.1177794,3.647888947,25.96552769,160.8204495,127.6472381,33.17321239,29.58158852,37.62702093,59.57930199,40.32479749,1.256997924,0.379287489,1.78970189,100.321715,5.358187279,35.47100493,1.428171187,29.61238309,53.71465034,66.35153327,7.212551251,68.41991873,2.55881375,151.3680646,31.40615022,5.113290159,25.96345728,3.13004583,55.97288483,50.77676428,822.78866,191.7070918,201.4832907,12.37095232,378.6292991,172.4556851,38.13259734,61.95240421,14.06301905,43.9309416,11.8519631,9.299182121,42.04763903,4.577722441,6.747653587,13.95988759,0.544854577,52.40392826,7.888710983,3.380964833,4.783685744,31.94446037,97.20656892,18.11908262,44.16137064,2.390844676,5.892065628,1.137558921,3.687252633,78.59203652,5.200060141,15.86136052,10.13630492,20.99399485,10.04602844
Netherlands,16987,4560.324767,14.02135005,-1,-1,-1,-1,-1,5.301355931,1.298091669,25.94257759,15.73095961,1.145910601,5.0308048,-1,8.547707839,18.73249857,8.975454349,1.026710672,8.730333052,47.49329448,29.86078599,122.3579183,25.65113449,6.785819963,8.255657352,9.114201604,62.56511579,250.0580696,2.178617985,89.91604261,7.218367067,13.09360895,24.14952832,54.9333295,1.174387963,23.22524362,26.14568105,35.3977962,9.829776071,5.913253445,2.708700222,11.84110489,2.454270417,30.47965111,18.52291324,32.59402896,129.2308858,1.753049136,0.85882165,120.898468,88.15658807,32.74187938,31.23178919,47.67964035,25.880638,17.41414443,4.501413208,2.226819966,1.931427109,111.4868216,10.21414935,20.41243001,1.408381666,10.45004501,8.81889804,210.3409334,28.13051996,20.47301768,14.45006068,92.05871742,18.23184903,1.638079365,3.444399186,2.367365198,3.17865738,14.11631395,293.5820629,95.14674268,81.53535473,24.81867283,179.6171219,46.39109125,3.351697842,6.225535824,6.599376561,14.47534411,0.756546362,1.593040807,8.004810272,3.388804235,6.192034144,5.810209331,0.07287788,9.897756827,14.90976285,1.239506703,3.769426586,18.14603134,48.91819022,23.862489,45.31602582,6.296142172,3.567607183,0.125691947,7.808582073,9.209252755,4.632970242,16.88072635,66.84372,0.82077886,2.19199054
New Zealand,4661,1086.207498,2.281856137,-1,-1,-1,-1,-1,1.010011839,0.686502368,12.14277934,2.618457311,0.409493458,0.975347574,-1,1.163429605,3.533262426,1.947939088,0.53633882,1.04898457,5.588781893,7.481471046,28.20995508,6.046038182,2.327925029,0.458674911,2.84498049,9.772541793,37.20358428,2.471110797,19.32120877,1.673112216,3.272980792,4.489420438,11.92618901,0.321225224,5.362865571,3.876798622,8.970363296,1.824369014,0.804299935,0.809449666,1.719345889,0.741517427,7.093324915,4.047845986,8.511589215,28.787875,1.021175241,0.117126469,34.02436435,26.42591611,7.598448316,11.08165385,9.980113537,10.88921979,7.641136483,0.542080616,2.291621693,1.011926392,27.93870318,3.571284279,6.534961446,0.697923306,3.213043404,2.431037805,31.93881912,4.336715036,5.383857629,2.082859223,21.27179242,4.667498733,0.459983583,1.059592655,0.860722548,2.732140087,3.494483867,86.40842826,19.68281242,21.48306871,8.608226944,32.18854879,22.64379184,1.600742252,2.602124107,0.571596754,1.507812798,0.167096334,0.54548448,1.656406701,0.992027937,1.424697192,1.304534252,0.028245339,4.888149996,2.158938549,0.296909266,0.191815684,4.30642585,14.0913814,7.456544209,9.883700848,2.206466344,1.456019418,0.037499528,1.605953961,4.016847592,0.788201176,1.388540615,13.46009281,1.592893905,0.845687025
Nicaragua,6150,1571.361875,23.55772037,0.533570987,0.268676978,0.215598587,0.049295414,-1,3.404854647,11.84132773,37.93733744,20.84815865,11.40116141,2.155078018,0.204558026,6.863208628,1.926300157,0.534596514,0.349307698,1.04239594,1.024967608,12.97955523,7.747002829,13.20311493,4.770484034,4.409591336,2.061743125,4.598871118,8.163547394,0.912627216,8.591323017,16.30967245,0.795693486,2.045418537,6.22791212,0.535514908,1.919772151,0.716999619,7.409280589,2.207708969,1.611059395,0.691520712,0.225014421,0.701907652,3.513242823,0.729457404,11.62055467,67.62487247,0.739581083,3.202641643,29.86882354,25.03344794,4.835375651,9.952897062,7.36966839,33.94350963,7.036284007,0.412021444,0.894571501,0.168260867,16.90395865,1.691561632,8.105928029,0.645155857,6.315091835,4.284401841,22.98292951,1.560425419,15.4607268,0.508714264,25.68612732,7.517364653,2.337802359,4.570020208,1.337215542,4.673093486,12.05105994,94.27113478,12.9792581,28.52365507,6.255294644,18.27218758,16.25199931,4.216545109,16.67267827,12.24758675,20.16753663,2.219707383,1.537093914,5.307984475,0.463433119,2.154266058,2.585660067,0.077659574,33.95996971,1.585466587,0.143290596,1.264194884,5.884021465,18.03540919,3.220825583,10.01059593,0.372468059,3.935861825,0.07992848,2.028102242,27.05863434,1.565732685,4.155598141,7.270520794,2.43253596,2.352573788
Niger,20673,14971.67085,1320.613376,6.61785471,5.749622529,4.73E-06,0.868227443,-1,21.54383569,352.2528668,870.1249082,844.8551842,602.6446516,9.253473427,1.974753219,207.601419,8.999147314,5.438825608,1.300832427,2.259489272,2.820985066,9.031009718,17.05667837,24.05467447,16.12948414,2.593077523,2.352174382,4.91595252,2.19161171,0.647654824,34.53645216,14.1716034,1.881927616,12.4029686,5.513739518,0.8879954,4.541834017,3.452414505,6.046313388,1.826749205,2.267575608,1.980397479,0.213283945,1.714293877,10.45822324,0.385675636,7.506218849,100.1870124,12.5164649,186.0616497,85.53238311,68.72001559,16.81236774,19.44790669,14.85493041,26.97013039,21.09413187,0.46630023,0.230356948,0.687632208,49.58594125,2.443652853,23.3395806,3.336563984,26.45214238,57.41004248,21.22597239,1.598398781,64.66661447,0.598041975,55.64827219,13.57108996,3.070769302,27.09527225,4.658498329,44.99059982,22.89050116,267.2570241,69.31106997,188.9160553,24.86936982,68.8807948,87.66272123,43.35272808,48.7728732,11.39076871,17.17769152,22.99482251,8.737524517,59.75410073,4.245773903,8.296773226,12.49491753,0.334060919,21.50652101,5.759235012,1.032046172,3.915399017,23.99484212,71.27999707,4.663111433,17.21096228,1.226659866,112.5087881,3.84248555,3.547823396,101.6469741,4.512905093,10.08446278,7.006109823,23.57735042,67.81887468
Nigeria,185990,144976.606,11589.54762,280.5944235,226.2927872,0.956632071,53.34500229,-1,125.8768358,4357.969682,8254.481209,5726.921365,3860.877285,73.39341951,7.573383317,1663.335818,79.67041941,32.81889962,38.01932882,8.832191371,11.46402394,70.08635301,143.2975985,549.0544657,328.9793035,47.42779215,139.0243011,63.74676007,33.89690546,3.76331531,664.483398,309.0366612,20.16966705,60.389701,240.5357365,1.95328388,40.66904847,22.47026876,28.10500399,6.981824459,20.14158111,9.397722921,1.175897822,29.42505028,152.5612327,17.86974498,79.0380356,947.2261766,19.04463671,2732.291809,972.5842702,801.9291245,170.6551448,197.351224,172.1641809,352.5867605,564.634551,5.130753964,2.569793001,6.652904133,475.8652053,40.9135435,217.9777237,30.66417689,224.1353594,325.361501,291.7670471,29.99108385,816.0391642,9.729240839,540.4243503,130.8703996,19.6423994,124.7249718,29.88687833,227.0755084,269.0107176,2821.280435,680.5708719,1468.916708,346.863694,674.5574762,715.0475137,225.7553094,1129.188258,241.3226909,583.5247526,152.5257171,77.17652818,597.5503017,48.8621837,76.899754,146.8153947,3.483074574,152.0328543,49.92659036,13.51226861,55.19343452,242.4398646,803.9669322,46.95007767,184.4964861,12.06716051,755.3146165,22.21046314,53.38190755,976.6313006,30.43151791,32.7248572,43.99451704,213.530692,415.8256745
Norway,5255,1250.295669,3.118294296,-1,-1,-1,-1,-1,1.413829062,0.367049191,5.456470726,5.68592223,1.505262557,1.550396451,-1,2.564596425,3.744210325,2.257251768,0.319933514,1.167025078,5.258230213,7.242577907,33.90276783,5.542558658,0.693113753,2.896011413,1.573737141,15.99788979,49.40867805,0.858581957,16.98761928,2.610731855,3.309535461,7.125827084,18.45217133,0.288775172,6.406793267,5.792286968,11.04439612,1.568431466,0.869167399,0.874866997,1.386649352,0.517635125,6.435368788,5.66063626,7.79285463,32.96192188,0.9209429,0.138015036,34.94419942,26.55596782,8.388231531,9.396066319,10.09696234,18.48749844,20.25950775,0.896194403,1.502762187,0.375630778,30.95405318,4.19576511,6.009644286,0.354014296,2.99546867,2.273508865,51.44670568,6.861404423,7.334006156,4.836169285,24.51326716,5.410222799,0.384198603,0.868323981,0.541596604,0.836717675,4.181140423,91.17221897,26.56748197,21.83741167,5.600555068,48.70104715,15.25051729,2.729498941,0.768085314,2.579466864,3.378251677,0.240228616,0.762265684,1.887449182,1.31883078,1.772610865,1.27818835,0.010475623,2.011008615,5.225781906,0.367404723,1.261034499,5.130368828,15.20165412,6.749560419,13.23809894,1.543891209,0.999001079,0.05003552,1.989141507,2.955789791,1.879980823,5.171655452,13.72867994,0.637630561,0.903246823
Oman,4425,879.9996563,6.510154216,0.014214554,0.001251875,4.52E-07,0.012962227,-1,1.355736427,1.247286342,20.36543451,16.30022719,1.613808568,2.031874067,0.592937547,11.74609164,1.259052136,0.630594897,0.275475328,0.352981909,0.877006834,2.651989048,3.866431202,2.594365445,1.343522523,0.531592473,0.381427053,1.64149886,3.48695778,0.167305959,3.096593893,0.566997158,0.202262637,0.740030354,1.169910733,0.354448606,1.051358861,1.21233623,1.986458332,0.636594872,0.304336239,0.567249187,0.290252167,0.798343634,3.582605922,0.897899017,5.387632001,54.06321223,0.787220618,2.500719922,30.00494828,25.58842451,4.416523773,8.469356936,6.890038249,5.273465838,17.62419248,0.417863011,0.130721849,0.299168629,21.73353273,2.602614295,7.229859206,0.686182217,3.055124134,4.509022574,7.905601931,0.765376565,7.161191384,0.554035292,23.67066785,6.862387001,0.973160922,1.423361634,0.896830397,0.785922887,1.736646703,82.28638977,3.98402861,20.35156858,4.923321926,6.331473612,10.66401946,0.946456287,3.389326315,1.567238773,0.472603217,0.433858949,0.575295331,0.397682007,0.305978411,0.183208797,0.208222902,0.032710987,5.768846188,2.2183339,0.184065996,1.961793296,4.846977457,12.58287905,2.512539978,7.473025492,0.451809178,7.363085888,0.046681445,0.992246408,9.260655039,1.022821315,3.163378215,4.025895172,1.108947164,1.446937021
Pakistan,193203,88048.81031,4406.497688,61.0984514,54.9677803,0.116720181,6.013951466,-1,147.9773606,600.6152682,9018.757487,2210.191395,414.9311812,74.06319475,12.96585884,1550.882907,406.0903897,306.181858,22.39523976,77.51329701,183.9662947,140.3622619,192.4381042,150.8678712,60.088324,58.86023425,12.33878856,22.21069728,211.1221209,6.04471846,743.6193244,115.0883506,26.62448855,134.0680179,50.22828107,61.11768181,80.50532811,71.95077768,223.3452435,61.75027869,70.59857496,29.60381448,1.871499264,76.74807069,209.6336764,25.02538308,332.8826465,1764.677868,387.7706032,17.25234438,907.0160458,700.8126895,206.2033527,188.4026625,251.1070294,379.5032508,463.6873717,8.025699387,2.363976504,12.8095786,629.775037,42.1740368,233.4570244,9.344677799,183.4772847,307.177587,299.8954592,33.53744321,528.6661283,16.33552103,839.6784149,197.1117731,53.23676714,124.1244249,31.4492825,615.1077202,467.7363411,6196.533968,1323.051531,1562.585897,128.9467011,1642.905601,809.4856748,284.2263418,451.0988523,341.4249715,98.91599788,136.9505727,55.99465347,291.0590149,36.99969479,57.29020877,111.7798661,6.486985656,329.8665554,47.61733752,19.26293876,84.27781245,230.5052029,705.2265419,110.4180212,256.8017749,15.19783275,126.0410563,7.826826198,43.90286213,1026.932424,31.78497851,126.973422,108.002856,402.4339331,372.1086962
Panama,4034,983.6831914,15.78025691,0.267039915,0.260051301,-1,0.006988619,-1,1.536630452,4.196748844,25.6825732,14.83309915,6.108079613,1.281220076,0.127553372,7.022570208,1.949596815,0.823646515,0.334495855,0.791454463,1.414052601,10.61717235,9.225814843,4.52640504,1.304550685,1.258596348,1.373911396,3.241850631,8.257008729,0.507693765,9.026913214,6.175676828,2.013429075,1.966212557,7.257727152,0.559171565,2.487708513,0.738710828,4.004030746,1.1193121,0.879095493,0.554043103,0.081478028,0.858941576,3.406916271,1.543895386,8.079419211,50.31757632,0.387004102,1.675245731,18.84330687,15.45690684,3.386400059,6.494710912,5.620261972,8.060745765,4.654017636,0.334684267,0.528166364,0.147624696,10.97651071,1.755401294,5.224585939,0.382781923,3.613487507,1.908087856,8.113622692,1.839589056,7.608561633,0.211741561,16.80701154,5.020987126,1.208051368,2.171716841,0.703008677,0.749657184,8.595843877,55.35635147,13.72766323,20.91654098,8.651471599,16.82101666,12.45687735,1.364160331,2.069737409,2.239281731,4.031208237,0.643949759,0.620829301,2.353432313,0.898563637,0.85404483,1.029339359,0.045682195,7.006437434,1.774147648,0.074207304,1.765192154,3.957870696,12.48450696,2.08897622,7.381437653,0.290521176,1.992379371,0.042849056,1.113506463,17.58389022,0.938104693,3.140465247,6.202499601,0.392035425,0.935365257
Papua New Guinea,8085,3401.695494,121.2143564,35.95839686,4.269146448,-1,31.68925005,-1,4.618078299,19.62167277,169.2244591,77.94473153,23.83138645,0.241358735,0.21800029,53.30731956,24.72658963,22.24758388,0.532391814,1.94661394,3.1964095,7.494583628,8.582324583,22.39702703,15.97080142,0.645886211,2.308714992,1.914187142,8.994857401,1.37394797,14.88300278,18.16542894,2.739287983,5.261175059,4.701157236,0.480831026,1.516152314,1.292501235,1.321248391,1.408982586,1.678628249,3.571420208,0.562122801,0.667085149,9.724008917,0.83591844,9.937714519,106.6919744,6.339494556,0.074817597,33.2942857,24.41794409,8.876341986,5.938578742,11.70822299,9.069336724,5.531627881,0.221649977,0.73848367,1.027797265,23.08700823,1.159528066,9.284640263,0.836094184,8.679631348,8.72926702,11.64531775,0.736888613,11.03430607,0.12922047,21.01071488,5.063041155,0.874300289,7.277751284,1.3073943,33.15287539,16.13135493,183.9616149,43.72801548,105.7956537,15.08328036,58.32871136,56.84331331,13.30500912,24.52614391,1.779527776,6.086192309,4.051674374,0.957254558,5.914127717,1.030787884,2.799962275,1.448635859,0.19880969,26.10114534,1.074932183,0.20491637,2.826354922,10.0625219,31.22683098,2.169191397,9.877397394,0.64248935,14.87104581,0.150661047,4.139162423,33.48818358,2.191182667,0.508017377,2.898458004,3.867564018,9.321230194
Paraguay,6725,1885.468613,32.11730565,1.72771481,0.392724326,0.028232614,1.306757876,-1,3.016549136,17.12110069,67.10957966,36.71025161,9.954590563,0.758093009,0.260866693,25.48361798,3.80662252,1.465450427,0.259736121,2.081435865,4.090062366,8.517773489,12.31928777,4.893729128,2.043297107,1.186023846,1.148799409,6.653394304,19.19633212,1.588813904,16.2507391,16.28394618,1.587440403,3.55575703,11.15424176,1.237647089,2.244691556,1.506648787,4.327074222,2.101860362,2.133159803,1.53772914,0.231339915,1.192767168,5.511278384,1.740873074,13.54025768,85.47019544,0.791062903,2.007001375,34.32715831,27.5711136,6.756044783,14.67723153,7.974137074,27.27141677,6.910713178,0.246998239,0.975946462,0.306849294,38.13114834,2.329718131,8.596038177,0.736038017,6.556854271,3.956768869,27.79700361,1.694303112,14.0788813,0.586515714,28.27830476,7.529517769,1.77190922,3.804513249,1.477887486,3.080291319,13.90985744,125.9449988,17.70632714,66.42170501,7.574908615,22.70692351,21.11250554,4.179447249,10.007948,4.544810054,7.406387526,2.767982321,1.216173846,8.444719158,0.891626785,3.281523202,3.900266272,0.072935113,17.33079343,1.321717951,0.36617856,2.619668122,7.608368901,23.92108406,4.997292006,11.18591202,0.49768258,6.379921862,0.15179385,2.539855244,31.22374603,1.78956008,4.251268749,7.291599094,2.858841534,1.590692116
Peru,31774,8084.472398,106.687183,44.88209984,4.805760156,5.216697124,0.962954405,33.896689,13.79413552,31.51303092,192.866224,174.769327,58.94264973,1.060431609,1.600617067,106.8421833,8.350992321,5.325203121,0.778957035,2.246832046,7.33366029,90.55464071,45.22311697,50.29651511,31.21097653,3.538761788,10.38965262,32.01654429,65.66253262,4.392266832,41.62598004,55.02909178,3.648135357,16.55600976,39.53991168,3.572378503,17.91584601,7.933577872,36.71448797,25.21317644,2.513643357,5.561389654,1.124088548,2.520514306,32.12770953,9.183046841,50.81706299,235.79924,0.948565611,7.96358083,120.1923569,89.45554497,30.73681171,57.5329756,41.17446122,73.66004228,56.02324137,6.063564548,3.596021613,1.278190239,126.2742964,14.22843541,41.14642995,4.161601569,29.24048322,17.24061617,123.5389334,15.10005345,53.54741236,2.497723665,134.277324,37.08430176,11.15088633,19.60150772,6.511731518,13.58812985,25.77541407,475.0958067,90.70422436,159.9968671,30.30878568,109.2605,88.32975339,26.98449581,98.60696565,11.59029993,102.9055802,14.88751585,20.1436284,48.9674541,5.2484669,20.34277634,25.10234339,0.399071514,68.47997882,9.768596771,0.886307087,3.700189518,38.57584863,106.2307505,20.77733835,61.41449451,2.593171301,20.58290174,0.604914484,9.579813255,103.6819793,10.07589673,25.71158027,44.82614601,1.674831466,15.97068093
Philippines,103320,33904.97634,680.7872604,128.1387938,46.39417238,23.88498916,56.16667514,1.692957359,44.02328232,184.6333229,1127.774078,541.6728173,221.5591963,16.45741301,2.272066103,281.9684317,102.5450187,32.10751915,40.53887253,29.89862624,18.36736355,58.96438163,220.7331815,246.6108259,116.3182471,22.28688112,78.01904853,52.01562795,321.9297598,9.186798676,328.2332055,128.6796668,26.16884918,69.48700352,68.92218871,4.628358027,24.53372094,12.90155789,68.7083864,7.843636289,18.95986278,30.23061664,0.420602728,5.024854367,65.41811173,8.942000679,197.6062681,1200.171601,30.72692389,1.356243161,383.4707846,247.9594507,135.5113369,106.0399671,168.3245489,166.180307,113.3693272,2.796294484,20.2490503,12.67418231,325.5086769,37.47112556,122.892345,6.851362938,105.8168887,96.30478092,95.65858003,14.66762883,225.2379272,2.186762887,325.6013663,75.18422795,10.03727367,82.49749142,9.955498009,177.9645451,392.25918,3374.754556,554.6543109,1955.113522,160.7823644,861.1550831,695.288042,192.1430266,132.5323193,25.88380925,53.90570766,20.89195019,15.31926684,62.86995058,4.159877317,21.97741704,120.8642957,7.833591535,443.6785535,24.98164096,18.53527268,13.64035794,92.56063983,438.0142887,29.96859293,143.8115091,13.60723892,81.5530595,5.486854166,19.79500993,476.696372,50.52642392,10.88329372,80.23578754,46.63821658,17.33078396
Poland,38224,12909.82432,35.49568817,0.000154866,0.000154866,-1,-1,-1,10.88825718,2.078034424,78.99235499,75.43447716,6.068351767,7.161197922,-1,61.76919299,86.95387029,45.39611469,4.139209337,37.41854749,46.08237299,142.3924284,294.3261882,49.96140374,11.74515817,13.34674702,21.75611319,125.9403501,632.110702,9.667297929,179.2378931,52.36007479,42.51665805,76.75940069,100.0622568,7.899881767,75.11424944,86.49859343,103.4579541,46.01088665,49.33401162,7.856589981,8.935561375,7.604758534,53.52238339,32.97821792,79.20461896,318.1448275,8.445003313,2.699959392,171.8191722,128.6990536,43.12011833,54.1609949,65.29089477,243.2484466,42.62986508,4.955393178,7.495663912,3.718633187,133.7681494,10.60019072,46.86928663,2.858404475,20.95126517,27.80634322,109.7004239,24.36690983,56.58614891,22.95376781,194.915556,53.9623924,9.283874961,23.15198849,14.41286627,14.99586149,60.48902498,2053.267521,446.3992002,266.4684373,129.7724185,311.6718889,80.53968903,66.09348187,59.74575005,40.16758498,87.04465492,1.659119269,19.85262229,13.21174471,21.51452483,13.81883781,48.58817326,0.249877477,41.38184127,30.37526978,2.348364782,8.098964579,54.62560696,95.80096865,51.63107783,146.0914579,6.175918676,12.02338718,0.190022538,4.717698791,41.09942433,15.68817606,28.65685463,98.81661241,2.565817364,6.635542115
Portugal,10372,3077.652868,4.430384814,0.064855584,-1,-1,-1,0.064855584,3.249253194,0.816292077,12.30424473,13.92424099,1.391607704,3.371874203,-1,8.65834404,23.77490816,10.56594499,2.116511218,11.09245209,16.82840424,56.02783583,86.66145862,25.31564277,6.469338481,7.428506221,10.1500636,29.87883936,100.4141459,3.492002082,46.37145763,8.676239652,7.341129304,9.535622733,32.44111311,0.775833915,9.847990048,18.69747273,27.01446239,6.391140786,10.52881893,2.315193694,1.288179093,1.646798165,18.9053263,11.1778506,21.31901242,117.727799,0.626186615,0.293220923,94.89446849,73.55947816,21.33499002,24.49137306,20.18624218,18.6953428,12.07486311,0.919779545,0.929623483,0.732934909,53.47323287,6.778455291,11.83702699,0.759597647,5.920916649,7.486332663,100.5402071,16.66014921,13.13752233,3.697117604,57.12470021,12.84704916,2.936167348,5.823133645,4.126168354,3.321693385,18.38344912,188.7890181,100.8523822,99.39011395,15.23080075,72.93117507,38.06739294,4.465637664,10.43439499,8.946025417,24.11435477,0.477204793,0.843657045,3.747769984,3.905837514,6.314279932,5.555310447,0.042671081,15.42349547,9.3238461,0.803522184,2.28508097,10.13714613,27.15059699,14.09623653,32.60708974,4.019899864,1.072595752,0.034407339,2.430552376,5.049352306,4.441583412,12.06793473,28.33809852,0.245817216,1.639149075
